term.id,-,term.name,term.units,term.synonyms,term.subClassOf.0.id,term.definition,term.agrovoc,term.defaultProperties.0.term.id,term.defaultProperties.0.value,term.defaultProperties.0.sd,term.defaultProperties.1.term.id,term.defaultProperties.1.value,term.defaultProperties.1.sd,term.defaultProperties.1.description,term.defaultProperties.2.term.id,term.defaultProperties.2.value,term.defaultProperties.2.sd,term.defaultProperties.2.description,term.defaultProperties.3.term.id,term.defaultProperties.3.value,term.defaultProperties.3.sd,term.defaultProperties.3.description,term.defaultProperties.4.term.id,term.defaultProperties.4.value,term.defaultProperties.4.sd,term.defaultProperties.4.description,term.defaultProperties.5.term.id,term.defaultProperties.5.value,term.defaultProperties.5.sd,term.defaultProperties.5.description,term.defaultProperties.6.term.id,term.defaultProperties.6.value,term.defaultProperties.6.sd,term.defaultProperties.6.description,term.defaultProperties.7.term.id,term.defaultProperties.7.value,term.defaultProperties.7.min,term.defaultProperties.7.max,term.defaultProperties.8.term.id,term.defaultProperties.8.value,term.defaultProperties.8.sd,term.defaultProperties.8.description,term.ecoinventReferenceProductId,lookups.0.name,lookups.0.value,lookups.0.dataState,lookups.1.name,lookups.1.value,lookups.1.dataState,lookups.2.name,lookups.2.value,lookups.2.dataState,lookups.3.name,lookups.3.value,lookups.3.dataState,lookups.4.name,lookups.4.value,lookups.4.dataState,lookups.5.name,lookups.5.value,lookups.5.min,lookups.5.max,lookups.5.source,lookups.5.notes,lookups.5.dataState,lookups.6.name,lookups.6.value,lookups.6.min,lookups.6.max,lookups.6.source,lookups.6.notes,lookups.6.dataState,lookups.7.name,lookups.7.value,lookups.7.dataState,lookups.8.name,lookups.8.value,lookups.8.dataState,lookups.9.name,lookups.9.value,lookups.9.dataState,lookups.10.name,lookups.10.value,lookups.10.dataState,lookups.11.name,lookups.11.value,lookups.11.dataState
tankageAnimalCarcassesKgMass,"tankage, Animal Carcasses Kg Mass","Tankage, animal carcasses (kg mass)",kg,"Tankage, animal",otherOrganicFertilisersKgMass,The residue from tanks in which animal carcasses have been rendered.,-,-,-,-,nitrogenContent,8.10,-,-,-,-,-,-,phosphateContentAsP2O5,5.30,-,-,potassiumContentAsK2O,5.90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,"Liquid, Slurry, Sewage Sludge",complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,673,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
tankageAnimalProductsKgMass,"tankage, Animal Products Kg Mass","Tankage, animal products (kg mass)",kg,"Tankage, process",otherOrganicFertilisersKgMass,"The residue from tanks in which animal products such as leather, hair, wool, felt, feathers, etc. have been rendered.",-,-,-,-,nitrogenContent,7.80,-,-,-,-,-,-,phosphateContentAsP2O5,0.00,-,-,potassiumContentAsK2O,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,"Liquid, Slurry, Sewage Sludge",complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,675,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
tungPomaceKgMass,tung Pomace Kg Mass,Tung pomace (kg mass),kg,-,otherOrganicFertilisersKgMass,Pomace made from the tung tree or other trees of the spurge family whose seeds yield tung oil.,-,-,-,-,nitrogenContent,8.00,-,-,-,-,-,-,phosphateContentAsP2O5,2.00,-,-,potassiumContentAsK2O,2.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,685,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
cottonseedMealKgMass,cottonseed Meal Kg Mass,Cottonseed meal (kg mass),kg,-,otherOrganicFertilisersKgMass,A meal made from hulled cotton seeds after the oil has been extracted.,http://aims.fao.org/aos/agrovoc/c_35678 ,-,-,-,nitrogenContent,6.40,-,-,-,-,-,-,phosphateContentAsP2O5,2.00,-,-,potassiumContentAsK2O,1.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://glossary.ecoinvent.org/ids/47ff0220-6194-47f6-8bfe-6be6fb39b484,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,615,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
soybeanMealOrganicFertiliserKgMass,"soybean, Meal Organic Fertiliser Kg Mass","Soybean, meal (organic fertiliser) (kg mass)",kg,"Soybean, meal (organic fertilizer) (kg mass)",otherOrganicFertilisersKgMass,A meal made from soybeans after the oil has been extracted. ,http://aims.fao.org/aos/agrovoc/c_16043 ,-,-,-,nitrogenContent,6.00,-,-,-,-,-,-,phosphateContentAsP2O5,1.00,-,-,potassiumContentAsK2O,2.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://glossary.ecoinvent.org/ids/22cdac63-419a-4980-ad99-5c0caff0a614,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,671,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
linseedMealKgMass,linseed Meal Kg Mass,Linseed meal (kg mass),kg,-,otherOrganicFertilisersKgMass,A meal made from linseed after the oil has been extracted.,-,-,-,-,nitrogenContent,5.60,-,-,-,-,-,-,phosphateContentAsP2O5,2.00,-,-,potassiumContentAsK2O,1.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,681,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
boneCharKgMass,bone Char Kg Mass,Bone char (kg mass),kg,Bone black spent; Bone charcoal; Ivory black; Animal charcoal,otherOrganicFertilisersKgMass,"A porous, black, granular material produced by charring animal bones.",-,-,-,-,nitrogenContent,1.00,-,-,-,-,-,-,phosphateContentAsP2O5,33.00,-,-,potassiumContentAsK2O,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,212,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
boneMealRawOrganicFertiliserKgMass,"bone Meal, Raw Organic Fertiliser Kg Mass","Bone meal, raw (organic fertiliser) (kg mass)",kg,"Bone meal, raw (organic fertilizer) (kg mass)",otherOrganicFertilisersKgMass,A mixture of finely and coarsely ground animal bones and slaughter-house waste products.,http://aims.fao.org/aos/agrovoc/c_1000 ,-,-,-,nitrogenContent,3.90,-,-,-,-,-,-,phosphateContentAsP2O5,22.00,-,-,potassiumContentAsK2O,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,214,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
boneMealSteamedOrganicFertiliserKgMass,"bone Meal, Steamed Organic Fertiliser Kg Mass","Bone meal, steamed (organic fertiliser) (kg mass)",kg,"Bone meal, steamed (organic fertilizer) (kg mass)",otherOrganicFertilisersKgMass,A mixture of finely and coarsely ground animal bones and slaughter-house waste products.,http://aims.fao.org/aos/agrovoc/c_1000 ,-,-,-,nitrogenContent,2.20,-,-,-,-,-,-,phosphateContentAsP2O5,27.00,-,-,potassiumContentAsK2O,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,216,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
precipitatedBonePhosphateKgMass,precipitated Bone Phosphate Kg Mass,Precipitated bone phosphate (kg mass),kg,"Bone, precipitated",otherOrganicFertilisersKgMass,"A by-product from the manufacture of glue from bones, obtained by neutralizing the hydrochloric acid solution of processed bone with calcium hydroxide. The phosphoric acid is largely present as dicalcium phosphate.",-,-,-,-,nitrogenContent,0.00,-,-,-,-,-,-,phosphateContentAsP2O5,35.00,-,-,potassiumContentAsK2O,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,253,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,FALSE,complete
tobaccoStemsKgMass,tobacco Stems Kg Mass,Tobacco stems (kg mass),kg,"Tobacco, stems; Tobacco, stalks",otherOrganicFertilisersKgMass,"The stems of the tobacco plant, used as fertiliser.",-,-,-,-,nitrogenContent,2.00,-,-,-,-,-,-,phosphateContentAsP2O5,0.00,-,-,potassiumContentAsK2O,6.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,478,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
fishScrapKgMass,fish Scrap Kg Mass,Fish scrap (kg mass),kg,Fish waste; Fish by-products,otherOrganicFertilisersKgMass,"A mixture of by-products from the fish processing industry, used as fertiliser.",-,-,-,-,nitrogenContent,6.00,-,-,-,-,-,-,phosphateContentAsP2O5,6.00,-,-,potassiumContentAsK2O,6.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,617,complete,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
bokashiKgMass,bokashi Kg Mass,Bokashi (kg mass),kg,Bakashi liquid; Bokashi compost; Fermented compost,otherOrganicFertilisersKgMass,"A mixture of several organic and mineral materials such as bran wheat, castor bean, straw, lime, rock phosphate, ashes etc., inoculated with microorganisms and fermented. The so-called ""bokashi process"" is typically applied to food and farmyard waste and its composition and properties can vary greatly.",http://aims.fao.org/aos/agrovoc/c_4592 ,-,-,-,nitrogenContent,1.00,-,-,-,-,-,-,phosphateContentAsP2O5,1.00,-,-,potassiumContentAsK2O,1.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
molassesOrganicFertiliserKgMass,molasses Organic Fertiliser Kg Mass,Molasses (organic fertiliser) (kg mass),kg,Molasse,otherOrganicFertilisersKgMass,A viscous substance resulting from refining sugarcane or sugar beets into sugar.,https://en.wikipedia.org/wiki/Molasses,dryMatter,80.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://glossary.ecoinvent.org/ids/26448127-c1ac-4f48-818a-5e8fd9cb1645,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgN;cattleLiquidManureKgN;mushroomCompostKgN,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
sugarcaneMolassesKgMass,sugarcane Molasses Kg Mass,Sugarcane molasses (kg mass),kg,Sugar cane molasses ,molassesOrganicFertiliserKgMass,"A viscous, dark and sucrose-rich syrup produced during the sugar extraction and refining process and used as organic fertiliser.",https://en.wikipedia.org/wiki/Molasses,dryMatter,80.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgN;cattleLiquidManureKgN;mushroomCompostKgN,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
vermicompostKgMass,vermicompost Kg Mass,Vermicompost (kg mass),kg,Vermi-compost; Worm compost,otherOrganicFertilisersKgMass,"A humus-like material resulting from the digestion and aerobic decomposition of organic materials (typically waste), carried out by various species of worms.",-,-,-,-,nitrogenContent,1.00,-,-,-,-,-,-,phosphateContentAsP2O5,0.80,-,-,potassiumContentAsK2O,0.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
frassKgMass,frass Kg Mass,Frass (kg mass),kg,Insect frass; Insect excreta,otherOrganicFertilisersKgN,"Insects' excreta, used as an organic fertiliser.",https://en.wikipedia.org/wiki/Frass,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgN;cattleLiquidManureKgN;mushroomCompostKgN,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,TRUE,requires validation,PRACTICE_INCREASING_C_INPUT,TRUE,complete
humanUrineKgMass,human Urine Kg Mass,Human urine (kg mass),kg,Urine; Pee; Human pee,otherOrganicFertilisersKgMass,"A liquid by-product of human metabolism, which can be used as organic fertiliser.",https://en.wikipedia.org/wiki/Urine,-,-,-,nitrogenContent,0.26,-,-,-,-,-,-,phosphateContentAsP2O5,0.04,-,-,potassiumContentAsK2O,0.07,-,-,-,-,-,-,-,-,-,-,density,1017.50,1005,1030,-,-,-,-,-,OrganicFertiliserClassification,Other Organic Fertilisers,complete,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_min,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_max,-,not required,IPCC_2019_CH4_rice_CFOA_kg_fresh_weight_sd,-,not required,IPCC_2019_FRACGASM_NH3-N,0.20,0,0.30,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,IPCC_2019_FRACGASM_NOx-N,0.02,0,0.15,"Calculated from IPCC (2019) Chapter 11, Table 8A.1",-,complete,nebraskaExtensionFertiliserCode,-,not required,sensitivityAlternativeTerms,beefCattleSolidManureFreshKgMass;cattleLiquidManureKgMass;mushroomCompostKgMass,complete,skipAggregation,TRUE,complete,ANIMAL_MANURE,FALSE,complete,PRACTICE_INCREASING_C_INPUT,TRUE,complete
